ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0003012	muscle system process	158/4985	417/16472	4.5126166565637323e-4	0.031106361871141436	0.02787811818544648	SCO2/MYBPH/ABCC9/ROCK2/SGCA/GNAO1/DTNA/MEIS1/ATP8A2/TPM1/PPP1R12B/CAMK2D/PGAM2/SCN3B/CAMK2G/VEGFB/NOS1/MYMK/MYL1/FOXO3/MYL6/FXYD1/CAMK2B/SETD3/MAP2K6/GLRX3/GSTO1/PTGER3/EDN3/PLCE1/PI16/SMPX/FOXO1/IGF1/MYL4/CAV1/GSN/SRI/MAP2K3/ATP2A1/MYBPC3/MYL5/PPARA/KCNMA1/CERT1/SLC8A1/SUMO1/CALM2/GSTM2/DLG1/FLNA/TRPV1/PAK2/EMD/CALD1/FGF12/CLCN1/TMEM38B/TNFRSF1A/CFLAR/P2RX6/RHOA/LMCD1/TIAM1/GLRA1/MYOF/MYLK/DOCK5/PRKAG3/CACNA1C/HMOX1/FOXP1/KDM4A/ADCY10/CALCA/SORBS2/RPS6KB1/PRKD1/PDE4B/EZH2/SLC8A3/SELENON/CACNA1G/IL6ST/KCNN2/F2R/PDLIM5/TPM3/RAP1GDS1/APBB2/ACTN3/NPNT/LMNA/PDE4D/GRK2/ABCC8/SULF1/SSPN/TRPV4/MAP2K4/P2RX4/ATP2A2/PABPN1/CHGA/PTGS2/CHRNB4/TMOD3/BBS2/ABAT/SCNN1B/ALDOA/MYH11/MYOCD/STAC2/TNNT1/GJC1/TPM4/BECN1/DMPK/NFATC1/CALM3/TRPM4/HRC/RYR1/RYR2/TAFAZZIN/SMTN/EDNRB/RYR3/TPCN2/CACNA1D/KCNA1/CACNA1H/SCN1A/TBCE/PPARG/CACNB2/PRKG1/ENO1/SNTB1/CSRP3/MYL3/SLMAP/TNNT2/CALM1/ANK2/NEDD4L/LARGE1/GSK3A/ACE2/AKAP9/DMD/CACNA1S/ADA/MYL6B/CYBA/SULF2/TNF	158
GO:0009259	ribonucleotide metabolic process	141/4985	367/16472	4.5315192107522325e-4	0.031106361871141436	0.02787811818544648	SULT2B1/ANTKMT/GDA/NDUFB2/GUCY2D/OXSM/ADK/NPPC/GMPS/TPST1/ADCY5/DPYS/ATP5F1C/ENPP3/CTPS2/AMPD1/MAGI3/GNAI3/NT5C2/PPT1/TREM2/UPRT/NDUFA3/RAN/ATP5MF/NDUFC1/BAD/ATP5PF/PPARA/ACSM6/PDE1A/DLD/UPB1/ATP5PO/DLG1/NDUFA10/SPHK2/PDK1/ACSL6/DNM1L/NME6/PPT2/MPP1/IMPDH2/SUCLG1/FIS1/NME4/MVK/NDUFS1/CTPS1/AK2/PANK4/NDUFS6/UCK2/SLC25A13/SLC25A25/IMPDH1/SLC25A16/PDE8A/PRKAG2/ATP5PB/ADCY10/ACOT8/NADK/RFK/UCK1/PDE4B/SUCLA2/ADCY2/ACOT9/ACSL5/NDUFS4/DCK/ACSF2/SNCA/ATPSCKMT/ACSL1/MCCC2/HINT1/ACOT12/ENPP1/ATP5MC1/ELOVL7/PDE4D/NME7/SDHD/HSD17B12/NDUFS3/AMPD2/NDUFS8/DLG2/AMPD3/SULT1A2/NDUFS7/PID1/PDE2A/ADCY7/ATP5PD/FAR2/AK1/NDUFA12/ADSS1/ADCY4/MTHFD1/DLST/GMPR2/MLYCD/VPS9D1/ATP6V0C/ALDOA/ADCY9/DHODH/NDUFV2/NT5C/GLYAT/ACSBG2/ATP5F1A/GCDH/ATP5F1D/PDE4A/DCAKD/TECR/NDUFA13/TAFAZZIN/IL4/ADSL/CACNB4/RNASEH2B/HSD17B4/OPA1/ACOT6/ENO1/CASK/PDE10A/NDUFS2/AASS/DLAT/LRRK2/VCP/ACSL3/ADA	141
GO:0030641	regulation of cellular pH	43/4985	91/16472	4.701948164682884e-4	0.03142189316116019	0.02816090338002464	ATP6V0E1/SLC45A2/MAPK3/FASLG/SLC4A4/SLC4A5/PPT1/NOX1/SLC4A10/SLC4A3/ATP6V0E2/ATP6V0D1/ATP6AP1/SLC4A9/TM9SF4/ATP6AP2/ATP6V0B/GPR89B/CREG1/SLC11A1/RAB7A/TMEM175/SLC9A3/ATP6V1H/CA2/GPR89A/TCIRG1/SLC12A5/CA7/RNASEK/ATP6V1D/TMEM199/DMXL2/CHP1/CLN6/CLN3/ATP6V0C/ATP6V0A1/UBE3A/TPCN2/CLN5/CFTR/LRRK2	43
GO:0002832	negative regulation of response to biotic stimulus	62/4985	142/16472	4.796770694684388e-4	0.03142189316116019	0.02816090338002464	CACTIN/RPS19/DEFB114/SUSD4/SIRT2/KIR2DL4/HLA-G/ATG5/NT5C2/TSPAN6/TREM2/ARRB2/LILRA2/IL4I1/CEACAM1/EIF4E2/STAT2/NR1H3/MICA/FBXL2/FAM3A/LILRB1/GIGYF2/TREX1/HLA-F/LGALS9/CD96/ZDHHC18/NFKBIL1/MAPKBP1/ERBIN/USP38/CARD8/IRGM/CSNK1A1/PTPN22/NLRX1/SIGIRR/KLRC1/MEFV/NLRC5/METTL3/A2M/KLRD1/TRAFD1/PCBP2/NPLOC4/AURKB/RIOK3/PTPN2/NR1H2/SAMHD1/PPARG/VSIG4/ITCH/CARD16/ARG1/SERPING1/OAS3/CEP63/HLA-B/HAVCR2	62
GO:0002831	regulation of response to biotic stimulus	181/4985	486/16472	4.930487471891681e-4	0.03142189316116019	0.02816090338002464	PVR/CACTIN/RPS19/HCK/LY96/CD300LF/TMEM126A/CD300A/TLR8/ZNRF1/NR1H4/DEFB114/MAPK3/BRCC3/TSPAN32/OASL/TREML4/IKBKB/NLRC4/SUSD4/PTPN11/SIRT2/KIR2DL4/MAP2K6/HLA-G/ATG5/RAET1G/SLAMF6/PYHIN1/NT5C2/TSPAN6/TREM2/IFNLR1/NCR3/SLC15A4/ARRB2/KLRC3/TNIP1/LILRA2/IL4I1/CASP8/CAV1/KLRK1/PTPN6/HMGB1/CEACAM1/ESR1/EIF4E2/REG3G/TRIM22/GSDME/SLC22A13/STAT2/NR1H3/MICA/FBXL2/FAM3A/LILRB1/GIGYF2/PAK2/TREX1/LSM14A/TRIM5/CASP1/IRAK1/RTN4/IRF1/RBM14/CLEC4E/NAIP/AP1G1/STAT1/LRP8/SFPQ/PLSCR1/CLEC7A/HLA-F/CD40/LGALS9/IRF7/POLR3C/LRSAM1/SH2D1A/PUM1/FOXP1/CD96/ZDHHC18/DAPK1/CARD9/PRKD1/SLC46A2/NFKBIL1/TLR3/MAPKBP1/ZDHHC11/TLR10/UBE2K/ERBIN/USP38/TRIM41/ALPK1/CARD8/RIPK2/IRGM/CSNK1A1/NOD2/RELA/PTPN22/NLRX1/NAGK/SIGIRR/KLRC2/CLPB/KLRC1/MEFV/NLRC5/METTL3/A2M/DDX3X/KLRD1/PHB2/TRAFD1/APPL2/IRAK4/PCBP2/TRAF3/USP50/PLCG2/CYLD/TRIM25/NPLOC4/IKBKE/CD226/AURKB/SARM1/RIOK3/PTPN2/EVPL/TYROBP/CDC37/ECSIT/NR1H2/GPR108/KLK3/IRF3/IL4/SASH1/SAMHD1/PPARG/CD55/EIF2AK2/TBK1/VSIG4/PQBP1/ITCH/CARD16/ARG1/ZMPSTE24/SERPING1/HSPD1/NONO/RSAD2/OAS3/SLC15A3/CEP63/AP3B1/BTK/CFH/CYBA/HLA-B/HLA-DRB1/HAVCR2/IL23R/IFIH1/POLR3F/RASGRP1/STAT5B/TNF/NFE2L2/NLRP1/MAP3K7	181
GO:0030705	cytoskeleton-dependent intracellular transport	86/4985	209/16472	5.007488756555615e-4	0.03142189316116019	0.02816090338002464	CALY/CCDC88A/FBXW11/KIF5A/KIF5B/UXT/MAPT/CCDC38/CCDC88B/DST/ACTN4/WDR19/WDPCP/TRAK1/LRPPRC/AP3S2/IFT22/TTC21A/IFT122/RABL2B/PPFIA2/DYNC1I2/DYNLT2B/ARL8B/SUN1/DYNC2LI1/BORCS8/RPGR/HNRNPU/RABGEF1/HDAC6/AP3S1/DTNBP1/COPG1/UCHL1/STAU2/KIF13B/FUZ/HOOK3/DLG2/SYBU/AP3B2/RAB6A/MAK/ACTR10/BICD1/BLOC1S1/SYNE2/MYO1A/RHOT2/BLOC1S6/CLN3/MAPK8IP3/IFT140/NDE1/CLUAP1/RHOT1/NETO1/NDEL1/HOOK2/FLOT2/BLOC1S3/AP3D1/RAB27B/STK11/MAP1S/KXD1/MYO1F/MYO19/ARHGAP21/SPG7/SPAST/OPA1/DYNC2H1/MYO6/HSPB1/IFT172/KIF5C/DYNC1H1/TTC21B/SPG11/HOOK1/MYO5A/AP3B1/KIF1B/RASGRP1	86
GO:0060314	regulation of ryanodine-sensitive calcium-release channel activity	16/4985	25/16472	5.010026889762218e-4	0.03142189316116019	0.02816090338002464	CAMK2D/NOS1/JPH1/GSTO1/JPH2/FKBP1A/SRI/CALM2/GSTM2/SELENON/PKD2/PDE4D/CALM3/HRC/CALM1/DMD	16
GO:0060333	type II interferon-mediated signaling pathway	16/4985	25/16472	5.010026889762218e-4	0.03142189316116019	0.02816090338002464	HCK/NR1H3/IFNGR2/IRF1/STAT1/TP53/IRGM/TYK2/NLRC5/PTPN2/CDC37/NR1H2/PPARG/ARG1/RAF1/JAK1	16
GO:0007033	vacuole organization	92/4985	226/16472	5.010044794789737e-4	0.03142189316116019	0.02816090338002464	SLC45A2/SCFD1/NUPR1/ATP13A2/ATG4A/ATG5/ULK2/PPT1/C9orf72/ATG16L1/AP4M1/TOM1/WDR45/ATG4B/PIK3C2B/SNX30/RAB34/ATG7/HPS4/ATP6AP1/PPP3CB/RALB/TREX1/ATG16L2/ATP6AP2/TP53INP1/ARL8B/ATP6V0B/CREG1/HPS1/SNX4/LRSAM1/DNAJC16/RAB43/SH3GLB1/RAB7A/ATG3/TMEM175/ATG10/RB1CC1/CHMP7/ATP6V1H/IRGM/UBXN2B/STX17/HOOK3/TMEM41B/TCIRG1/P2RX7/GABARAPL1/PIP4K2C/GNPTAB/B4GALNT1/RNASEK/ATP2A2/PSEN1/ATP6V1D/ZFYVE26/TMEM199/ANXA2/ULK3/NAGPA/MBTPS1/CLN6/CLN3/HEXA/ATP6V0C/MAP1LC3B/CHMP6/WDR45B/VPS33B/HOOK2/BECN1/ATP6V0A1/VPS4B/ATG9B/TPCN2/CLN5/SCARB2/MFSD8/TPP1/FIG4/MFN2/CHMP1A/LRRK2/SPG11/RAB3GAP2/HOOK1/PACS2/RAB3GAP1/MTM1/AP3B1	92
GO:0045824	negative regulation of innate immune response	41/4985	86/16472	5.016767468861078e-4	0.03142189316116019	0.02816090338002464	CACTIN/RPS19/SUSD4/KIR2DL4/HLA-G/ATG5/ARRB2/CEACAM1/EIF4E2/STAT2/NR1H3/MICA/FAM3A/LILRB1/GIGYF2/TREX1/HLA-F/LGALS9/CD96/ZDHHC18/USP38/NLRX1/KLRC1/NLRC5/METTL3/A2M/KLRD1/TRAFD1/PCBP2/AURKB/PTPN2/NR1H2/SAMHD1/PPARG/VSIG4/ARG1/SERPING1/OAS3/CEP63/HLA-B/HAVCR2	41
GO:0002707	negative regulation of lymphocyte mediated immunity	30/4985	58/16472	5.0598985718578e-4	0.03142189316116019	0.02816090338002464	CD80/CR1L/HFE/SUSD4/CD46/KIR2DL4/HLA-G/CR2/ARRB2/IL4I1/PTPN6/CEACAM1/MICA/LILRB1/C4BPA/PPP3CB/BCL6/HLA-F/LGALS9/IL20RB/CD96/LILRB4/NOD2/KLRC1/KLRD1/THOC1/DUSP22/ARG1/HLA-B/HAVCR2	30
GO:0051236	establishment of RNA localization	67/4985	156/16472	5.086094716924602e-4	0.03142189316116019	0.02816090338002464	AAAS/THOC2/PCID2/PNPT1/NPIPA1/SETD2/HNRNPA2B1/THOC5/QKI/ZC3H11A/AGFG1/DDX39B/RAN/SIDT1/NUP58/NXF3/MVP/XPO5/FYTTD1/LRPPRC/IGF2BP2/RANBP2/SRSF7/XPO1/YBX1/SENP2/SMG7/POLDIP3/NUP214/PARP11/NUP205/FMR1/SRSF3/MX2/HHEX/AHCTF1/NSUN2/NUP54/THOC3/ENY2/ATM/NUP160/HSF1/NUP107/MAGOHB/SARNP/PABPN1/NRDE2/DDX19A/NUP93/DDX19B/NUP88/NUP85/THOC1/SRSF1/SUPT6H/KHSRP/AKAP8L/PEG10/IWS1/TSC1/G3BP2/HNRNPA1/KIF5C/TERF1/NPM1/RBM8A	67
GO:0051208	sequestering of calcium ion	60/4985	137/16472	5.329361411595802e-4	0.03259880673350383	0.029215675898899344	BDKRB1/ITPR2/SLC25A23/CAMK2D/ITPR1/CD19/NOS1/FASLG/JPH1/ATG5/GSTO1/PLCE1/JPH2/PLCB1/CCL19/FKBP1A/SRI/PTPN6/SLC8A1/CALM2/GSTM2/FLNA/TRPV1/TMEM38B/PLCH1/TRPC1/MCOLN2/IBTK/CACNA1C/LIME1/PRKD1/PLCB4/SELENON/PKD2/SNCA/F2R/PDE4D/P2RX7/PLCB3/PSEN1/ERO1A/CAPN3/PLCG2/DHRS7C/ITGB3/THY1/CALM3/HRC/RYR1/RYR2/PLCG1/RYR3/TPCN2/CALM1/ANK2/ATP7B/DMD/HSP90B1/CACNA1S/CYBA	60
GO:1903514	release of sequestered calcium ion into cytosol by endoplasmic reticulum	19/4985	32/16472	5.955759054259154e-4	0.03607321513452261	0.03232950735335722	CAMK2D/FASLG/GSTO1/SRI/SLC8A1/CALM2/GSTM2/TMEM38B/CACNA1C/PDE4D/DHRS7C/CALM3/HRC/RYR1/RYR2/RYR3/CALM1/ANK2/DMD	19
GO:0071313	cellular response to caffeine	9/4985	11/16472	6.184093439678664e-4	0.03653214265326443	0.03274080699871717	SLC8A1/GSTM2/CHEK1/TMEM38B/SELENON/RYR1/RYR2/RYR3/CACNA1S	9
GO:1905383	protein localization to presynapse	9/4985	11/16472	6.184093439678664e-4	0.03653214265326443	0.03274080699871717	KIF5A/KIF5B/DLG2/MAPK8IP3/NETO1/RAB27B/DVL1/HSPB1/KIF5C	9
GO:0010952	positive regulation of peptidase activity	67/4985	157/16472	6.280527490886893e-4	0.03653214265326443	0.03274080699871717	PSME2/ROCK2/MAPT/FASLG/BID/DIABLO/NLRC4/CASP2/NCSTN/SEMG2/SEMG1/AGER/RACK1/PDCD5/CASP8/GSN/BAD/ATP2A3/HMGB1/BCL2L13/TANK/HSPE1/EPHA4/CASP1/TBC1D10A/CASP10/FIS1/MBP/CLEC7A/LGALS9/CASP9/FAS/ARL6IP5/DAPK1/CARD9/SNCA/PDCD6/F2R/CARD8/RIPK2/CYFIP2/ST18/RPS3/PICALM/CTSH/AIFM1/PIDD1/MEFV/NLRP2/DDX3X/PSME3/SENP1/LGMN/USP50/STAT3/NDUFA13/REST/PPARG/MALT1/EIF2AK3/HSPD1/CTSK/VCP/MTCH1/HTRA2/TNF/NLRP1	67
GO:0000086	G2/M transition of mitotic cell cycle	59/4985	135/16472	6.295209341179727e-4	0.03653214265326443	0.03274080699871717	SKP2/BRCC3/PBX1/PLCB1/BABAM2/CDK14/CCDC57/NBN/STOX1/CALM2/CDC14B/TRIM39/CHEK1/MTA3/LATS1/CHEK2/BRCA1/SMARCD3/INTS3/RINT1/RAD51B/ENSA/CCNB1/FBXL7/ABRAXAS1/UIMC1/ESRRB/MRNIP/USH1C/ATM/DBF4B/BRSK2/RRM1/FOXN3/AVEN/MBTPS1/NAE1/RAB11A/ZFYVE19/TOPBP1/LCMT1/CDK5RAP3/CTC1/AURKB/RAD51C/BRSK1/FZR1/VPS4B/DNM2/CALM3/BRD4/MELK/FHL1/RNASEH2B/BLM/RAD50/CALM1/NABP1/TAF2	59
GO:0006885	regulation of pH	46/4985	100/16472	6.386324711156619e-4	0.03653214265326443	0.03274080699871717	ATP6V0E1/RHCG/SLC45A2/MAPK3/FASLG/SLC4A4/SLC4A5/PPT1/NOX1/SLC4A10/SLC4A3/ATP6V0E2/ATP6V0D1/ATP6AP1/SLC4A9/TM9SF4/ATP6AP2/ATP6V0B/GPR89B/CREG1/SLC11A1/RAB7A/TMEM175/SLC9A3/ATP6V1H/CA2/GPR89A/TCIRG1/CCKBR/SLC12A5/CA7/RNASEK/ATP6V1D/TMEM199/DMXL2/CHP1/CLN6/CLN3/ATP6V0C/ATP6V0A1/EDNRB/UBE3A/TPCN2/CLN5/CFTR/LRRK2	46
GO:0009145	purine nucleoside triphosphate biosynthetic process	46/4985	100/16472	6.386324711156619e-4	0.03653214265326443	0.03274080699871717	ANTKMT/NDUFB2/ADK/ATP5F1C/TREM2/NDUFA3/ATP5MF/NDUFC1/ATP5PF/PPARA/ATP5PO/NDUFA10/SPHK2/NME6/IMPDH2/NME4/NDUFS1/NDUFS6/SLC25A13/IMPDH1/PRKAG2/ATP5PB/ADCY10/NDUFS4/ATPSCKMT/ATP5MC1/NME7/SDHD/NDUFS3/NDUFS8/NDUFS7/PID1/ATP5PD/NDUFA12/VPS9D1/ATP6V0C/ALDOA/NDUFV2/ATP5F1A/ATP5F1D/NDUFA13/TAFAZZIN/IL4/ENO1/NDUFS2/VCP	46
GO:0006164	purine nucleotide biosynthetic process	96/4985	239/16472	6.561445180168276e-4	0.03718954892025652	0.033329987105441945	ANTKMT/NDUFB2/IDO1/GUCY2D/ADK/NPPC/GMPS/ADCY5/NOS1/ATP5F1C/AMPD1/PRPS1/PPT1/TREM2/KYNU/NDUFA3/ATP5MF/NDUFC1/ATP5PF/PPARA/DLD/SLC22A13/ATP5PO/NDUFA10/SPHK2/PDK1/ACSL6/NME6/PPT2/IMPDH2/NME4/NDUFS1/AK2/PANK4/NDUFS6/SLC25A13/IMPDH1/SLC25A16/PRKAG2/ATP5PB/ADCY10/NADK/ADCY2/ACSL5/NDUFS4/DCK/SNCA/ATPSCKMT/ACSL1/NMNAT3/ATP5MC1/ELOVL7/NADSYN1/NME7/SDHD/HSD17B12/NDUFS3/AMPD2/NDUFS8/AMPD3/NDUFS7/PID1/ADCY7/ATP5PD/PRPSAP2/AK1/NDUFA12/ADSS1/ADCY4/MTHFD1/MLYCD/VPS9D1/ATP6V0C/ALDOA/ADCY9/NDUFV2/ACSBG2/AFMID/ATP5F1A/GCDH/ATP5F1D/DCAKD/NMRK2/TECR/NDUFA13/TAFAZZIN/IL4/ADSL/ENO1/NDUFS2/NAXD/DLAT/VCP/ACSL3/ADA/NOS2	96
GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	13/4985	19/16472	6.731039939604428e-4	0.03728204140048375	0.03341288064039538	CAMK2D/GSTO1/SLC8A1/CALM2/GSTM2/TMEM38B/CACNA1C/CALM3/HRC/RYR2/CALM1/ANK2/DMD	13
GO:0060271	cilium assembly	141/4985	370/16472	6.742149680970901e-4	0.03728204140048375	0.03341288064039538	NME8/DNHD1/CEP135/CCDC88A/CSNK1D/CFAP43/ARMC12/CFAP298/RFX3/ERICH3/TBC1D31/CFAP73/LRRC43/CCDC66/CEP41/CCDC38/SEPTIN6/KIAA0586/CIBAR1/ATG5/RAB3IP/RO60/CFAP46/DNAI4/SPAG6/SEPTIN2/CCDC57/MKS1/GSN/CFAP70/TCTN1/WDR19/CDC14B/FSIP2/CEP350/WDPCP/DNAH1/FLNA/KCTD17/ATP6V0D1/CFAP69/IFT22/IFT122/BBS9/CLXN/RABL2B/ARMC9/ABLIM1/SPAG16/ZMYND10/BBS5/CFAP221/TMEM237/DYNLT2B/BBS1/CCDC28B/DYNC2LI1/RPGR/CFAP44/DZIP1/ARL13B/CCDC39/LAMA5/FAM149B1/CEP70/ODF2L/LRRC61/ATG3/HDAC6/TMEM138/BBS7/CEP120/CDK10/CFAP100/CC2D2A/TAPT1/PLK4/ABLIM3/ALPK1/DNAAF11/ASAP1/VDAC3/TMEM67/DNAAF4/CFAP54/FUZ/DNAAF3/YAP1/AHI1/DISC1/MAK/HYDIN/TCTN2/DNAJB13/CENPJ/POC1B/WDR90/AVIL/CEP83/SYNE2/ATP6V1D/TTC8/EXOC5/RPGRIP1/TOGARAM1/BBS4/BBS2/RPGRIP1L/RAB11A/E2F4/CYLD/IFT140/TMEM231/CEP20/CLUAP1/SEPTIN9/FBF1/ODAD4/CEP89/EHD2/PTPN23/ENKD1/TBC1D7/KCNJ10/ABCC4/CDC14A/OCRL/DYNC2H1/CEP126/IFT172/CLCN4/CEP290/GBF1/GSK3B/TCTN3/C2CD3/TTC21B/OFD1/GORAB/NEK1/PCNT	141
GO:0016226	iron-sulfur cluster assembly	18/4985	30/16472	6.958034742990123e-4	0.03728204140048375	0.03341288064039538	BOLA2/BOLA2/GLRX3/BOLA1/CIAO2A/HSCB/NFS1/ISCU/MMS19/NFU1/NDOR1/LYRM4/ABCB7/NUBPL/CIAO2B/CIAO3/NUBP2/NUBP1	18
GO:0031163	metallo-sulfur cluster assembly	18/4985	30/16472	6.958034742990123e-4	0.03728204140048375	0.03341288064039538	BOLA2/BOLA2/GLRX3/BOLA1/CIAO2A/HSCB/NFS1/ISCU/MMS19/NFU1/NDOR1/LYRM4/ABCB7/NUBPL/CIAO2B/CIAO3/NUBP2/NUBP1	18
GO:0035751	regulation of lysosomal lumen pH	18/4985	30/16472	6.958034742990123e-4	0.03728204140048375	0.03341288064039538	SLC45A2/PPT1/ATP6AP1/ATP6AP2/ATP6V0B/CREG1/TMEM175/ATP6V1H/TCIRG1/RNASEK/ATP6V1D/TMEM199/CLN6/CLN3/ATP6V0C/ATP6V0A1/CLN5/LRRK2	18
GO:0002704	negative regulation of leukocyte mediated immunity	34/4985	69/16472	7.009216069238095e-4	0.03728204140048375	0.03341288064039538	BST2/CD80/CR1L/CD300A/CD84/HFE/SUSD4/CD46/KIR2DL4/HLA-G/CR2/ARRB2/IL4I1/PTPN6/CEACAM1/MICA/LILRB1/C4BPA/PPP3CB/BCL6/HLA-F/LGALS9/IL20RB/RABGEF1/CD96/LILRB4/NOD2/KLRC1/KLRD1/THOC1/DUSP22/ARG1/HLA-B/HAVCR2	34
GO:0045916	negative regulation of complement activation	10/4985	13/16472	7.012293613005495e-4	0.03728204140048375	0.03341288064039538	CR1L/SUSD4/CD46/CR2/C4BPA/A2M/CD55/CD59/VSIG4/SERPING1	10
GO:0001914	regulation of T cell mediated cytotoxicity	26/4985	49/16472	7.117861553764406e-4	0.03728204140048375	0.03341288064039538	PVR/ULBP1/HFE/B2M/HLA-G/ULBP3/RAET1L/ULBP2/RAET1G/CD1E/HLA-DRA/AGER/HLA-C/CEACAM1/SLC22A13/MICA/LILRB1/PPP3CB/CD1C/HLA-F/P2RX7/KLRC1/KLRD1/HLA-B/HLA-DRB1/IL23R	26
GO:0002428	antigen processing and presentation of peptide antigen via MHC class Ib	12/4985	17/16472	7.120881976783882e-4	0.03728204140048375	0.03341288064039538	ULBP1/HFE/B2M/HLA-G/ULBP3/RAET1L/ULBP2/RAET1G/HLA-C/MICA/HLA-F/HLA-B	12
GO:1905515	non-motile cilium assembly	32/4985	64/16472	7.225317459612422e-4	0.03739794178500597	0.03351675278818411	CEP135/CSNK1D/MKS1/CEP350/IFT122/BBS1/ARL13B/BBS7/CC2D2A/FUZ/DISC1/MAK/CENPJ/TTC8/EXOC5/RPGRIP1/TOGARAM1/BBS4/BBS2/RPGRIP1L/IFT140/SEPTIN9/CEP89/ENKD1/KCNJ10/DYNC2H1/CEP126/IFT172/CLCN4/CEP290/C2CD3/GORAB	32
GO:0002486	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	11/4985	15/16472	7.26408710618439e-4	0.03739794178500597	0.03351675278818411	ULBP1/HFE/HLA-G/ULBP3/RAET1L/ULBP2/RAET1G/HLA-C/MICA/HLA-F/HLA-B	11
GO:0009161	ribonucleoside monophosphate metabolic process	30/4985	59/16472	7.339387006645377e-4	0.03747333299756623	0.033584319839021035	GDA/ADK/GMPS/DPYS/AMPD1/MAGI3/NT5C2/PRPS1/UPRT/UPB1/DLG1/MPP1/IMPDH2/AK2/UCK2/IMPDH1/RFK/UCK1/DCK/AMPD2/DLG2/AMPD3/AK1/ADSS1/GMPR2/DHODH/NT5C/ADSL/CASK/ADA	30
GO:0071826	protein-RNA complex organization	82/4985	200/16472	7.595526040864542e-4	0.03846324580365667	0.034471498684165214	STRAP/RPS19/RPS15/LUC7L3/EIF3K/CLNS1A/CELF6/CELF5/KIF5B/ZRSR2/CELF4/SMN1/EIF3I/CELF1/MCTS1/RPL11/DDX39B/SMN1/EIF3L/KLC1/RPL24/MCTS2/DHX30/EIF3B/LUC7L/TFIP11/USP39/SF3B1/GEMIN2/ERAL1/SF1/RRP7A/CELF2/GCFC2/SART3/RBM5/SF3A1/EIF6/PRKRA/PRMT7/LUC7L2/RPL13A/RSRP1/PTBP2/ISY1/SRSF10/DDX46/EIF3E/ZFAND1/ATM/EIF3M/CPSF7/NOP2/DDX23/NOPCHAP1/PRMT5/DNAJC17/PRPF8/SNRPD1/MRPS7/SRSF1/RPL38/EIF3G/NLE1/DHX8/GEMIN7/RUVBL2/PIH1D1/RPS5/LSM4/RPS28/RPF2/ZNHIT3/EIF3F/CDC73/DYRK3/SRSF6/DDX1/VCP/DDX20/DICER1/RPSA	82
GO:0031623	receptor internalization	55/4985	125/16472	7.762866501326977e-4	0.0389910481668277	0.03494452528624724	CALY/CACNG5/ANKRD13D/DNM1/SYNE1/SELE/VEGFA/SNX1/ARRB2/CACNG7/CAV1/CEACAM1/PPP3R1/AP2M1/LILRB1/TBC1D5/RALB/SDCBP/GRIA1/GRK3/EPS15/FMR1/LILRB4/NEDD4/EGF/SNCA/DTNBP1/GTF2H2/GRK2/CD81/ARRB1/PICALM/AHI1/SCYL2/CD63/ANKRD13A/NUMB/ANXA2/GSG1L/PLCG2/HGS/ITGB3/RAB31/DNM2/AP2A1/MAGI2/CNTN2/DLG4/LMBRD1/ITCH/PCSK9/ATAD1/CXCL8/DRD3/TFRC	55
GO:0034755	iron ion transmembrane transport	17/4985	28/16472	8.097029038553777e-4	0.04001875632014819	0.03586557704656242	HFE/LCN2/TTYH1/ABCC5/SLC22A17/STEAP2/STEAP3/STEAP1/ABCB6/SLC39A8/ISCU/HEPH/SLC11A1/ABCB7/SLC11A2/ATP7A/MMGT1	17
GO:0070199	establishment of protein localization to chromosome	17/4985	28/16472	8.097029038553777e-4	0.04001875632014819	0.03586557704656242	WRAP53/CCT3/ZNF827/CCT7/DKC1/POT1/CCT8/TERT/LRWD1/BRCA2/CCT5/SPIDR/TCP1/RUVBL2/ACD/MACROH2A2/TERF1	17
